192.168.65.1 - - [16/Jan/2024:07:46:07 +0000] "GET /index.php HTTP/1.1" 200 633 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:49:06 +0000] "GET /index.php HTTP/1.1" 200 247 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:49:24 +0000] "GET /index.php HTTP/1.1" 200 416 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:50:06 +0000] "GET /index.php HTTP/1.1" 200 247 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:50:24 +0000] "GET /index.php HTTP/1.1" 200 640 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:51:16 +0000] "GET /index.php HTTP/1.1" 200 488 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:52:53 +0000] "GET /index.php HTTP/1.1" 200 634 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:58:58 +0000] "GET /index.php HTTP/1.1" 200 456 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:59:56 +0000] "GET /index.php HTTP/1.1" 200 416 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:08:00:13 +0000] "GET /index.php HTTP/1.1" 200 427 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:08:00:31 +0000] "GET /index.php HTTP/1.1" 200 4441 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
